"0","1","Overall","var","Variables","Resample"
36.0431314257781,36.0431314257781,36.0431314257781,"cons_month_lt",13,"Fold1"
30.2766474770838,30.2766474770838,30.2766474770838,"age",13,"Fold1"
27.324801163983,27.324801163983,27.324801163983,"client_zip_rank",13,"Fold1"
24.5508195309279,24.5508195309279,24.5508195309279,"digital_t12m",13,"Fold1"
20.0991596041238,20.0991596041238,20.0991596041238,"dm_t12m",13,"Fold1"
19.1228700435248,19.1228700435248,19.1228700435248,"gift_count_lt",13,"Fold1"
17.8276661045021,17.8276661045021,17.8276661045021,"gift_min_lt",13,"Fold1"
17.7063653309341,17.7063653309341,17.7063653309341,"gift_avg_lt",13,"Fold1"
17.6594197375131,17.6594197375131,17.6594197375131,"gift_avg_t12m",13,"Fold1"
17.4725092498529,17.4725092498529,17.4725092498529,"gift_max_lt",13,"Fold1"
17.2064257568154,17.2064257568154,17.2064257568154,"gift_min_t12m",13,"Fold1"
16.6598681434714,16.6598681434714,16.6598681434714,"wm_t12m",13,"Fold1"
16.0302526295309,16.0302526295309,16.0302526295309,"promo_count_lt",13,"Fold1"
36.0431314257781,36.0431314257781,36.0431314257781,"cons_month_lt",11,"Fold1"
30.2766474770838,30.2766474770838,30.2766474770838,"age",11,"Fold1"
27.324801163983,27.324801163983,27.324801163983,"client_zip_rank",11,"Fold1"
24.5508195309279,24.5508195309279,24.5508195309279,"digital_t12m",11,"Fold1"
20.0991596041238,20.0991596041238,20.0991596041238,"dm_t12m",11,"Fold1"
19.1228700435248,19.1228700435248,19.1228700435248,"gift_count_lt",11,"Fold1"
17.8276661045021,17.8276661045021,17.8276661045021,"gift_min_lt",11,"Fold1"
17.7063653309341,17.7063653309341,17.7063653309341,"gift_avg_lt",11,"Fold1"
17.6594197375131,17.6594197375131,17.6594197375131,"gift_avg_t12m",11,"Fold1"
17.4725092498529,17.4725092498529,17.4725092498529,"gift_max_lt",11,"Fold1"
17.2064257568154,17.2064257568154,17.2064257568154,"gift_min_t12m",11,"Fold1"
36.0431314257781,36.0431314257781,36.0431314257781,"cons_month_lt",9,"Fold1"
30.2766474770838,30.2766474770838,30.2766474770838,"age",9,"Fold1"
27.324801163983,27.324801163983,27.324801163983,"client_zip_rank",9,"Fold1"
