"0","1","Overall","var","Variables","Resample"
156.086792714222,156.086792714222,156.086792714222,"cons_month_lt",5,"Fold1"
121.414062000075,121.414062000075,121.414062000075,"gift_avg_lt",5,"Fold1"
195.252052196022,195.252052196022,195.252052196022,"client_zip_rank",3,"Fold1"
193.285965393353,193.285965393353,193.285965393353,"client_state_rank",3,"Fold1"
157.196410031109,157.196410031109,157.196410031109,"age",3,"Fold1"
195.252052196022,195.252052196022,195.252052196022,"client_zip_rank",1,"Fold1"
212.92096831862,212.92096831862,212.92096831862,"client_zip_rank",21,"Fold2"
200.496341882797,200.496341882797,200.496341882797,"client_state_rank",21,"Fold2"
169.816247407939,169.816247407939,169.816247407939,"age",21,"Fold2"
154.369706668808,154.369706668808,154.369706668808,"cons_month_lt",21,"Fold2"
120.655084145571,120.655084145571,120.655084145571,"gift_avg_lt",21,"Fold2"
119.156016471729,119.156016471729,119.156016471729,"digital_t12m",21,"Fold2"
106.55372686537,106.55372686537,106.55372686537,"gift_max_lt",21,"Fold2"
106.533820164103,106.533820164103,106.533820164103,"gender",21,"Fold2"
85.1374375125454,85.1374375125454,85.1374375125454,"gift_min_lt",21,"Fold2"
76.3429376563817,76.3429376563817,76.3429376563817,"wm_t12m",21,"Fold2"
76.0734941366267,76.0734941366267,76.0734941366267,"promo_count_lt",21,"Fold2"
66.9328744997414,66.9328744997414,66.9328744997414,"gift_avg_t12m",21,"Fold2"
66.7125049787816,66.7125049787816,66.7125049787816,"gift_count_lt",21,"Fold2"
57.4756881452679,57.4756881452679,57.4756881452679,"gift_max_t12m",21,"Fold2"
56.7961476145269,56.7961476145269,56.7961476145269,"gift_min_t12m",21,"Fold2"
56.1965629996309,56.1965629996309,56.1965629996309,"promo_count_t12m",21,"Fold2"
43.845005557938,43.845005557938,43.845005557938,"gift_count_t12m",21,"Fold2"
34.1189423256031,34.1189423256031,34.1189423256031,"drtv_t12m",21,"Fold2"
33.5314418601343,33.5314418601343,33.5314418601343,"cons_month_t12m",21,"Fold2"
